sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,RUL
800.0679984456,804.6259129285395,802.6028050658289,806.9291862303161,817.5862048419514,797.3655178391775,1718.7182205794832,797.6947537481975,797.6344471278105,802.0438903160298,1827.8363713856693,801.8947982122108,786.5787225151488,1970.7209828332025,804.2439393786101,797.158449020712,823.0791625061611,798.7627105372517,805.483196275545,806.9616799715928,781.0998982881706,18.3702487104339
798.099609649985,782.741932712094,790.3624107378939,793.9413917924111,803.7210547260686,806.791427754382,1800.5837150234888,811.7972520836071,811.3562014718294,787.9785047392392,1949.7090618982984,810.074439731952,786.3417584458456,1814.9646097841755,812.7951866976016,811.9476286187694,798.1855093075249,796.023203063854,809.4959457136449,794.8230742713079,795.452052826223,22.149057621285653
796.4255457718957,793.2243534766435,790.4284908510496,817.193779062073,803.8915919566792,796.9795450051014,1720.104961325363,801.9410763095336,788.9370648758836,796.0431928824373,1941.6946416090027,787.4507733199771,798.510306902327,1764.8998332892481,777.8318116064594,808.9464718757388,798.9366299746869,788.1596944177744,799.4058481872751,799.1190875597092,789.6019346897311,39.96378807446963
798.1960831823759,811.9410940304738,803.4378788154988,819.9251535316812,799.4687934698245,796.7055221365291,1992.6029400437212,794.6878570539241,791.7548583847233,803.1745326125017,1767.2955676560578,801.8471047478108,805.027844268952,1832.7732037798446,805.0274480749082,786.2714054851893,809.9558151400203,796.0010093786887,818.5550331479426,821.6993658808054,793.9235365462653,11.648989205194662
813.7284847467653,790.1883446886031,799.5134764842954,792.3334341221665,812.2356888241862,807.3187070428829,1945.092172181551,804.8387665118804,793.914102767603,796.6713959561749,1767.823721303169,809.3791553751065,817.9636082292697,1714.5088133146342,775.0672917966992,803.5147990035221,817.0317260991803,802.6929475258073,802.242347445353,785.7631736311607,798.6268903421112,27.356254546105944
777.881380886705,795.3559573769061,800.3279699541158,794.5044286409142,810.9646923381089,803.3505802908412,1955.7642263737912,788.9770785016358,794.7102229193598,799.0661314110005,1945.191593663971,800.1249932190725,807.0607891381513,1946.1462753440824,790.3433519647679,780.217747506252,783.6197094256398,799.5510696987747,796.535734939931,781.4815726842534,809.5779161447291,12.477164741058315
815.3343370129633,804.620608932519,792.4150466529993,808.5958788697981,793.7432271250378,803.1615595718278,1981.3895694301682,806.8135951044295,789.4344235723975,794.7066788755163,1979.1195260507977,828.6840305566677,797.5731872318796,1947.902243285056,816.2916636490095,800.4693490206037,782.1362453464532,801.8250103059921,783.8843264089717,807.835896647986,802.0760335140062,14.63562489971557
785.7604284754985,807.833905092826,797.6959928579423,796.1286935021049,786.8075280540123,804.6926758980852,1725.5310458359356,804.0860730770177,812.2308306709532,784.8552969081924,1728.608276381901,783.3140074112181,789.7363079233411,1876.4001390288886,794.1821796660795,818.9776701674598,793.7796519444562,793.2988479954577,797.3734047968384,793.213569387059,803.0767665340111,23.18688825318696
797.3334767076559,797.484611139555,790.757668557317,799.5458878206776,797.9701936260434,784.644278767929,1815.679277754,796.9219152886111,797.4114559963017,803.2159321133923,1835.0175918278676,810.5872852988388,812.3000057271915,1805.9308666815168,788.2612003559103,790.5210728273101,805.8273758317387,811.7171791471616,796.6361305458886,796.8176247225738,789.0448061115444,25.31380394039324
795.7075557970134,794.0248980530836,808.9019841112479,800.2538842054241,791.9996143560236,807.5678867998698,1721.3104667132006,791.6141420155277,803.5250496835688,817.5493307164725,1801.2362836892687,798.2719826260353,790.3529457424928,1939.935009333735,798.0206227101531,791.6567695450842,804.968735905076,788.2382666344522,809.6030479628147,792.1884362186888,791.1924591039727,17.76377225093572
805.8855326977072,814.2236986169851,810.3524933472376,780.8032684380235,799.3647542538464,806.124687940136,1763.2379304650085,791.1331907771654,794.2964863358632,800.1840163078343,1961.2065366372317,807.7192015483668,816.2846855477233,1866.4061074365102,820.6790633816355,807.6402978157286,810.6977145498385,804.8756029708671,804.6248362406685,797.4019985923248,817.9872501835131,19.493713926232488
784.0187564811625,817.3889966379758,781.5381213776191,799.8616225390576,812.3743813468413,789.8331687142351,1768.8097331113017,805.3481733634591,781.7939669945148,802.2526411724755,1725.0574744040057,804.4130715169924,797.1561535039349,1947.7796925650048,781.6831775279397,784.5719848479035,788.0030247163469,811.8189109295996,788.2063087836739,815.9853811209634,792.6479896523675,12.609010607677991
804.6217266608194,809.788580507818,790.7048913980759,793.1027222593583,795.4269834491321,797.559195263258,1840.7321633142735,812.2898050248906,802.7005735839142,806.9272275511686,1763.3377827674112,792.6684380289,815.9058207261785,1889.4376377749063,789.4869008836066,793.6724497011496,776.8385613703113,804.8090809274889,801.7225438641103,808.0212845861812,816.562082520573,19.096593515327516
820.2430962328685,800.8531814256503,785.0347074490992,795.0687717760023,799.5717661868842,799.6069271237237,1780.5686502360927,793.626922529712,780.8774502458023,787.306695034533,1925.7405012759482,802.2899639245934,806.7893129005928,1935.3216419638393,814.9743168317963,805.9644113758176,808.5801419530214,797.9747577293517,806.7153117172905,808.6222351188698,797.5693880111913,38.996753181416324
786.3682599540718,791.9173427835907,793.499760655931,814.4363200346882,800.580227348084,798.6550321559827,1730.2934320453282,804.5838670355148,799.3136595391453,817.0251465812961,1715.3881546943646,781.4209854860171,798.6300451055754,1879.568897965328,818.5770234353773,793.657141523106,791.7180372703476,794.7170295333702,815.2803135938783,785.8377294420735,800.022879361435,38.34122145017445
801.8970616761039,791.6955559344343,799.1656203020964,787.4349310572075,808.4843088220529,803.3385996656854,1750.2473267282323,779.1297298139793,786.3168496116718,802.0232879642281,1847.7606142142868,806.032475005714,794.8060362817388,1824.2423204646998,798.9656877570972,797.6403001278903,779.8151213561137,810.3608765104625,808.8750396741406,788.4884626344713,810.7036516022993,20.046348704109548
793.3801782220339,805.2251410526576,785.5035478030147,808.1320518674797,777.5311066601539,814.3136678183118,1744.1826690656274,794.153822693428,819.872759992308,816.3185689908911,1832.632110403916,802.9815846599053,796.5909212265392,1987.3837579778412,787.6094729747335,807.4418571031504,801.4506374595938,785.7702507473832,807.6084665431148,771.6092134051457,812.7189242193865,27.12561808836285
804.2588720619303,804.1839822088868,790.7814018687469,797.2103706966819,793.932997052347,810.8176672767283,1991.9230393736896,799.689410671291,809.1136272217473,792.6696700447601,1800.3203536966246,806.386601686431,804.2831669237523,1862.3341474636534,820.9584350180916,804.2154608353657,807.9317568821867,790.2987573962035,800.6008599461517,791.9061917891725,798.8918743972091,37.28786173332833
800.1914777741575,814.0159859294643,789.960426279185,797.2023983150417,802.1128369227947,786.8778080656859,1927.7877520755421,790.9031658301817,801.0575379127148,818.1806192255782,1818.3716945956771,810.5811832508715,800.7715649621772,1881.5268555621615,815.9444239174919,802.668183962954,798.7794286787872,796.0244223450828,803.8831200542345,809.5670318638565,796.1175694647847,10.1855146792269
793.5851309095569,806.5045009253614,802.0726732939894,807.9037189605172,812.0007895642686,806.2206999030604,1990.3284395808687,790.634936252104,812.6370667765467,807.7515549403479,1858.9821760790699,803.6761984020972,794.061885919313,1766.1462918244247,806.7894698776223,796.6087772072996,795.4215161381751,812.37653757512,812.4950490070615,805.1694651574837,799.4407955147778,34.32050711012776
804.8787228487107,784.9691969824019,800.6934433703625,803.4005129456889,795.0809755249379,813.2893331953541,1831.9221459523726,793.3222044353112,791.5368402253426,805.5304008585235,1748.410207516515,801.4808941979827,798.3436858968237,1887.695236828183,791.8759765106258,803.7006111526896,798.4063776785409,803.797676360409,786.6722260252035,797.7848673704788,803.3795752823212,38.451086583667575
818.0434810978675,810.5194761772292,792.7826244666275,805.7061299721953,781.2344729395812,803.868085206892,1783.510544498797,802.9219272832637,805.4347937867009,802.3402445435315,1871.5987634850778,791.1893166333871,800.7857702971914,1871.4822948448832,799.5097065916196,798.7626731990024,796.2941723759922,790.3195424148976,796.5056067278305,799.7769971628195,808.9130368686975,12.739772030006712
798.0909620827271,790.0193937268559,801.768208721394,809.6818466053286,806.1971144596614,810.9098042518597,1939.487959162756,798.1267098159362,801.9981043371871,797.5147138192555,1941.629698789996,792.8777923635095,778.7126590558519,1755.4515193841075,798.3963991895517,804.5780560992579,786.5195288805983,796.896922946151,792.2743125124376,793.1111445742459,800.0422985899415,14.843430580987631
807.1975794214818,796.1602872804765,794.5331991541274,796.6869161681668,793.6463761117437,820.1227044570077,1797.876175412344,777.6176876667503,802.6402008133367,812.0053165847387,1928.0482789370476,811.8673462017733,804.581681147887,1717.876129205943,803.3085130461558,795.0306797488203,792.8531932300957,793.856768559037,803.7915311872613,802.0475888240178,806.1888629802315,38.82238908314066
787.0672704212884,802.5020020625169,797.2834488967395,793.8776326549225,788.1033334090964,810.2370954610698,1789.8150121116046,778.7929984736494,812.7235350010677,801.4035986984804,1746.1699714081321,814.3633540570598,790.2027877528319,1881.3077959144314,814.5100143813133,798.1743102562045,805.2127990501382,792.9021100776647,812.3022217565078,807.6587827948061,816.3835973227094,26.12620430921039
790.4356362318199,819.9566748978397,816.7345209029854,789.148494734422,793.7565461028678,802.4930859564173,1769.7517976623494,793.9313482214283,807.324921027798,780.3293029641285,1744.774840922442,797.6188956368794,788.4666759679426,1929.1076808050962,808.794170411374,790.1004220744799,803.216785413765,809.7888955855678,794.0302571327893,783.8411321258952,803.8130961226478,10.425899034151712
804.7240627788037,831.0991855600536,813.4046105179035,791.7458947002104,798.1547464234415,810.4508847408475,1738.9036934672706,804.5768658605356,802.8872366282502,788.82813538293,1780.452310323474,800.4600274725327,783.1265565288929,1857.0204112766025,789.2262392301524,799.6499238999377,801.6805980596682,786.2825687073649,776.0969563253057,802.9964768783735,803.1165285600478,17.728959962905876
814.8411602853596,806.0672305913619,787.004187630724,829.4909442530873,793.9525533546179,801.4488783309689,1776.9389183050298,772.5249515727477,783.451125637717,798.1415424780726,1808.3224179023111,790.9538562500624,782.0610750213211,1768.0317875958938,813.7649645001953,791.8899913637116,790.0485151814662,816.0878085573437,795.8777925497553,809.3243487095467,784.8108917490994,23.49831022806579
803.5561334878566,798.1680338127961,808.2973241787918,812.4467958073678,777.9443394290093,800.2390304328495,1806.5959245421664,795.0026982384837,790.3995370472054,803.0999898316555,1822.5366744225448,811.7275684526744,786.4455249688771,1899.9565930079104,803.1313214001316,788.8595354983801,798.1849683786434,808.2822969018463,809.134737320174,795.8489971103663,773.6926986317094,30.78726733074303
796.8694196947685,805.3450564848055,808.1139655449159,786.4892563379198,808.9706619688714,796.4858576428627,1902.1982624437192,794.7375214348258,798.7729106640428,799.434115111001,1903.9091650500036,806.6541682369178,792.9097904236951,1724.0317179828808,806.8706579585892,802.5866114785539,778.2293495355715,810.908616706037,805.3762990294988,807.0070061212058,803.8837572923017,31.994811344103987
799.9929140542336,808.8765542587383,788.5173671124738,786.7754204325643,812.7487504127872,815.6341335883211,1718.7694526658354,813.8833777820845,800.9337237427665,812.1897078979366,1717.0041296497507,819.4121743646375,819.5325913752657,1832.5501114405863,814.665408592786,802.1273977585766,801.7847666388539,795.3706048797474,804.2818624781057,828.1465444447256,799.0517576871913,39.862645387763685
787.4959226603028,796.7933237444281,808.1877764375486,804.818660617185,806.5152199133951,791.81571334058,1763.152081899603,796.1497818828714,788.6979627532608,780.4889813596137,1710.40181126782,791.2167692282026,794.741203241048,1749.0100275195261,788.8841975048645,807.8287373494858,814.2885770781356,798.5005928092089,797.2000669812552,798.9565720701311,794.8521732508526,18.62533598151277
806.0451532635536,817.9521135591232,815.3793191841255,805.4726479737797,788.6231432957518,815.3236772467811,1942.707092087503,803.8298898474093,824.1167667557842,801.4358793650516,1817.5731688831727,796.2199210098179,801.7775010626804,1755.337715317965,799.6417442129354,795.688744304249,785.2586786795789,785.6684818547528,787.2096926378022,803.9330705000532,802.4353020418635,26.146603056054257
808.8233306232341,802.300707591914,788.7745519375559,805.4888383531736,797.9850846605249,804.9986412374037,1744.0765770751311,801.4125714008746,815.1639405525357,781.8202077461284,1909.149107641394,802.3144592252557,804.0048138650633,1760.688184747461,794.6854544864078,804.0805284683676,794.1407232668224,794.7533759293319,805.1529432162447,792.619429163386,799.3959627080309,25.99970643578815
795.4790966716691,804.977430890914,790.8249717898574,797.450442064463,799.9347868477054,786.0069382519806,1802.7935439567564,778.694335201928,806.0211832039248,807.5971229548417,1758.0306028869447,806.4648953772577,801.3106518621585,1816.0121171131934,784.3214057463455,805.5079757227367,803.2910677871013,804.9365484764315,791.6571818996538,801.8125116260205,811.277802506339,22.169357783417126
795.299578522405,806.6592425205446,810.176614668435,798.745457399971,805.9879438956191,803.6764929299142,1959.397676557442,807.6820721663174,800.7203686128374,799.05541285558,1892.4513443768756,797.8433236245237,799.22556539274,1715.3450616861194,803.4670997760492,804.447738078316,812.5284263442749,812.960630617814,821.8409673338045,804.6027162498231,800.8611086825898,15.074856815272605
802.6587822965205,804.2158661061445,802.7149531082565,803.2787952415936,806.6834048871808,778.9997349234837,1746.4775933430328,802.1539650545628,797.8779103009884,804.1960997202411,1777.9484413820899,791.270389095463,788.0470623640075,1819.3380322787295,825.1155655158442,791.7434631719785,795.5177538369985,788.9284318319754,805.7050720835451,801.9484234027013,792.5307671492983,39.323696895515276
795.632802639594,808.3894050046961,805.5147627523952,800.8589300629333,792.658262012215,806.2550801683103,1724.821050685457,805.0826863967459,790.4808153997776,791.3611703941024,1965.825832644055,808.8140752892357,814.5092754827921,1853.5122341344102,781.5992225549425,801.4936348227119,793.0774967073411,796.3449406301473,794.1935169744605,789.8030468029115,809.9016623895928,35.59951559999758
799.3386738537417,793.8274681345308,803.405892164005,777.8069962725247,800.8199555641356,808.8523148298899,1845.3613985240033,839.2623770643632,800.7748051851886,812.7946493165775,1968.706983279985,807.2113536254558,818.0719664363788,1844.9882854898976,799.6771938895052,803.6414029605467,780.3107685758391,798.4870077976748,793.8861475261137,802.0636177132545,797.828689250538,24.949990848827117
820.9972178916652,794.4169824605397,803.9069592092815,797.7020036942481,804.5728040461524,794.0764404434794,1790.725853383561,779.1588706050142,802.5775254014275,810.4172466405885,1789.186161284398,790.8372589943627,783.1734130587731,1814.8352301209122,806.4054293507477,800.0717846690794,801.0343812930811,786.0421079780751,799.0705579338642,814.6219593871764,805.265366836723,28.097362680520895
797.52974299254,788.9984576702831,786.7352787168892,791.4859356573969,814.5582232214676,801.2354769595559,1869.0225093451563,817.2469664976111,787.5823942451838,805.8354430301189,1768.998126188972,813.5544280110549,789.7597140911362,1951.7439824212258,801.2307820165618,779.1352234162891,820.4207604014374,805.913492417584,797.6049807797825,804.4863576451453,795.225892938072,16.81783160678987
796.4165984797878,804.3950123062023,810.4731770662145,801.7521141890851,807.0450653982472,819.5415743375029,1941.1414671450425,797.1255248059964,803.341764172449,798.7048275313656,1823.3911916198695,811.7019870919661,797.20189657623,1743.5980077261513,798.8687194748426,801.6048962397348,802.7735846196467,792.7600966825739,811.1683377552995,809.6198718907184,793.5017311450256,26.313612111752406
793.5245819436484,807.7893650351211,811.6958999242777,829.8525900260341,807.8905668737552,794.9425329573806,1741.144546445823,802.8732890440301,798.4474095117525,805.7985728529513,1772.1594755540445,801.342964972478,790.3546220508981,1851.7090231344123,787.0078363655417,822.1253103939724,799.7772102081628,798.0460964882298,801.8641616974404,797.6298802998738,800.841682301857,30.849103993644274
802.7658150559105,816.9943598300871,801.0248464215821,799.4689319830309,810.960699074774,815.9266999828288,907.8969863495068,806.7091124827688,808.0803618940207,792.3313596199545,1099.5996069619828,816.1878763966087,808.422973270139,1012.5359812946436,800.31491562262,795.1236657904503,801.0720796204014,794.3329489194494,813.680793504886,801.8007103769598,815.7943789169486,117.0126723519258
800.0855608082435,795.9820497305836,795.1717240919309,794.4901819646175,804.2532130833011,800.1934407081176,1080.9594884322396,806.0379052027789,791.5193440196949,800.6807226924863,908.9261588724331,804.1582662945534,800.2319597855737,959.887820389771,806.9007367633661,785.6374613507188,796.8115364450526,794.0017860608294,801.2590138839496,797.2706667977449,793.8824036049541,63.795760309240485
784.2911854287408,806.8136232657531,782.1884158553437,801.6801534053253,784.5506265332324,788.1103658046504,1063.5607226299428,796.0812323461313,795.762403179773,810.2876899142348,847.0007360849493,787.8310328965983,813.51015752487,1181.481450596683,810.8771042615787,806.9392323319125,806.2643467245395,793.4286503772195,808.5112409838024,791.6431099497996,811.3594784594383,96.18083180187529
813.5557293571035,788.4630771866014,777.6953198087554,809.4521153461149,794.6069498553672,799.5011984587188,1195.6501276434933,789.8223569092305,795.4658589161614,805.0168504516879,900.7992886576287,813.6337651353834,784.8747103470113,1056.8440940102084,806.9161857512139,807.1658933975965,799.2009154733745,793.0228109610175,812.238559185426,810.9722019160644,798.4600233480217,63.4279631605998
793.8914236019493,807.5473329806781,802.266842484946,805.0083159100421,803.8638265384806,789.5387891493749,906.0189149637133,789.7259644847398,782.0435682736999,802.4832514251589,1168.3025804218935,793.94843764394,786.6929486866908,919.2601425106222,802.7311843429364,782.6973726951566,802.0507533923463,793.4653710427519,803.3795555414503,808.6718741282774,798.3804518305867,113.6264512657167
805.0448325638301,801.9942398598677,794.3844225366937,791.2152619865794,808.3776422154659,804.7340741571246,1068.8238010646942,796.2673175405869,796.6990980829856,800.7811773523601,1032.6355351399022,809.1041849968557,778.2203226780531,850.5856981614285,790.0178774148859,813.3388574550057,783.7661747005876,796.1345838410224,794.0775915518718,795.026456285859,804.3841269949664,91.78854342420325
784.3696569342875,804.7303828216021,794.4691018308587,807.4245891359262,793.2076934680705,802.9094736433949,820.8095020117787,806.445184916453,807.3282908182174,804.0023585552677,1013.3920834979132,815.737342165551,793.0058545987671,1137.0218005860725,799.972138893331,824.9741512641986,818.8843693961426,793.6445890118445,809.7571337766925,805.7645134512243,791.1600114325356,100.16090104576776
788.2054033549222,793.544279279646,806.9586383909378,793.6241245792404,770.8574401018305,809.5783963110827,845.4584154786878,809.2824569134433,787.2576788092321,802.0165290512925,1038.5574398769845,804.566880107304,801.6169852670475,944.8726411176606,794.6690959798417,800.4600638673634,798.3575801496797,802.0832250862559,800.007555074546,784.9144403178715,801.3249714349564,109.89443555462715
814.3508739922223,783.3891658443283,811.7344227663244,802.1668311896428,805.2322318573704,792.0911820830544,801.5673499804373,795.0346826451803,810.484826510506,789.7002772522306,946.4113062986061,785.0384118683535,801.0285857793233,1064.1878885457725,796.5593604329578,793.5888573977536,806.9758697033919,803.6036871590486,806.8585781860842,801.8497057507316,796.1851058517591,69.01863734903813
796.5269771104216,805.0325206474951,797.274552786382,796.9664993252287,787.7967931005602,800.3400809622815,1199.7842724238692,788.4650757401522,804.8777482108434,800.4607922163315,1122.842808127805,790.817878334902,801.4934191105988,988.3265677463593,796.2546584924975,828.2433059100305,791.6390832978037,790.8935491281751,778.4626942620854,804.527563520767,786.7950655659497,62.31549371628803
814.5327547604254,779.3659684752055,796.5940129309014,797.8113374826437,779.8266120187759,786.3497820457336,1120.9094788589912,802.6784363786634,792.6576667802897,789.2631134108225,1009.3144997200999,813.2274446688514,785.8894316893392,879.5719119180153,790.2007442521775,786.8103150169749,803.0800990221734,812.7106532600703,804.4698171700985,817.0732980955922,803.374820747264,112.73286875477113
799.2176934094148,796.8264950775747,805.0014303311389,807.6624297504051,771.6767407501586,807.0149478192471,1114.6892058934163,791.7646502937415,798.5847036266215,800.8108254290082,846.6991611075182,798.3087731435718,808.0315474261403,1040.674643448186,780.4266141086601,800.201064668691,786.9715523647526,790.1993769815939,793.6141417485497,792.291811972713,797.3669219312209,78.89599364753595
781.5810222704214,809.4118186641997,786.4306443030042,789.598062801841,808.1398086019774,805.1887118044012,1003.8904301152719,794.817473611388,815.9832180764104,795.1935205851175,851.6260499316252,800.7957353494216,802.39627518239,824.2732275802729,793.3185695167223,801.7962227263192,804.5206783825967,783.8219938618466,816.5330963717853,787.2164737119767,798.4297517155529,67.73873447562991
808.9206759973172,801.9189773587303,802.231530547477,819.4519507427693,801.2861745040497,804.9580502102757,920.026833162176,813.2527609043703,807.3354781350587,825.3938162278287,1014.7436586010474,807.5882441616361,807.33054281466,965.3369839484769,801.9337945192416,813.4514762045242,796.4402591561417,803.8077807136506,806.230873478891,791.0457203907496,787.8983905658584,88.1076742252252
794.1010768224439,819.4834264478982,805.5188597182215,781.789139307055,797.7434361928775,800.0161903135694,860.5057137850704,808.2711542856576,800.0878365489815,799.6010561624829,1174.6280872283357,806.9632286208032,781.0723782240995,1018.6459758654685,786.5182295457251,803.5973897512679,800.2919050393557,791.8259186558566,802.3985774584929,786.6343149968508,815.914003677628,95.89836454176113
806.9868881351705,810.2510915258177,806.8023020841763,794.0233231674514,813.8902436296277,804.1477289078879,913.8698955385855,801.5797431225145,797.6231668303901,785.957604337384,923.3408486704795,802.7879981238547,803.1149085879779,974.4187896474316,800.1568223647163,795.0136610421155,806.9797403013009,803.2129147075739,804.8630999335022,813.3665735775899,808.7671418638612,61.85823620535061
800.2521086754008,793.4610161167442,780.6324729749754,803.7021188994174,806.3732468302308,816.0433910830859,950.3884887716556,787.2808099888728,800.7660907045166,798.6581978932307,1147.8164675436874,797.9133162877954,788.1223476008247,1099.4688701003963,819.0026842431097,790.4881562961205,787.6745968877972,775.9633139889947,790.0155914712328,815.4863929502403,809.6415588417198,76.49373949542526
784.5688177205712,800.2731337985144,792.3864473019106,805.8431416643531,816.1630004272191,797.1490574295799,1102.5240387921176,802.1139656747066,794.882364420577,805.1935874563789,1105.6382346315518,796.8733155426764,796.0267674744864,1131.169981818125,810.2305655525224,796.5817817975386,793.155082693872,813.9245594148307,816.2325669052806,803.2021657794883,796.9455529755832,61.96799245661376
801.6429476537057,799.5262929745556,791.2173674717653,798.995242794283,786.07264527833,801.3864518371008,1015.8647155612609,810.6265729078752,778.9525049428098,816.7336394615253,899.1249771627628,808.5789882529134,805.3436489863639,1108.4972296132712,816.4354150912053,789.9307263905486,804.5732428108677,806.722934080404,819.9137041841691,812.2129494568514,782.7081711049658,85.22012335172994
821.962231421528,784.1782323665387,800.9988695440921,799.4260929699846,799.6544937604604,789.1387370081859,830.9934506221931,796.2436633423447,820.4217791053474,794.1054760006128,814.536299326497,805.535695310678,800.9109360625591,815.5251791247208,803.9112787693273,800.4782531978468,820.9822147454674,784.99523450837,803.9291351054821,801.3395838058024,819.5291738248951,113.70600174397467
804.9298645851446,790.5960108351564,804.8074457976799,804.1055008532761,783.8328662505198,791.3173903840167,807.2116035835649,813.5111408998672,801.553249991994,784.1757202597636,840.738906056953,797.426999993822,791.4846002022068,877.6515081783889,811.6750982298645,794.3580382013952,798.6191766533852,785.2122287615372,815.9040356857364,799.0488835229924,799.3890249199413,118.95914468961415
799.4248224699454,794.3923909302014,814.9671040744598,797.6893052254231,797.7061766814453,800.978132930933,840.9328718136253,812.9274528951821,803.9814726512253,808.1683701143098,1091.397573538976,810.8211231299314,800.0627315618442,1014.6430037055097,792.7603526953221,785.0596220671025,805.9113611792393,816.7226590409753,794.3085180132747,796.6696238094623,792.5120020397994,98.22285321021765
810.753434019569,779.6377949714406,795.0503451963193,813.9318125793491,797.5138414623332,811.0393354670191,964.1994854789517,816.6373283214348,799.420922501231,786.1940129410035,879.8678952162587,798.7096588487021,784.6846468475636,1173.9288161775205,793.5565973297802,812.551457883749,798.9302853014152,792.6262009650204,792.0288643377502,796.8960900862244,804.1680157448311,69.69826162707551
802.1066846520312,800.4749346825164,795.0242750169078,808.3934911423161,806.2661363726307,797.4371917574842,1173.2771668196074,803.0524312653135,792.6488319927541,795.6384455849252,948.5083682021575,791.4833782566561,811.502673958983,1133.9827100208468,772.6085979386253,795.0232747657096,819.422455947563,791.6581515126737,800.4092474872892,784.5219844369096,811.671207880033,114.35096339995835
802.095342302628,797.5092815534696,811.4967201887874,808.7282435100564,800.455638811419,797.6408347068788,1054.9609924836886,805.8739169980602,798.1407551905123,797.42379514489,1000.6796664025699,792.4102930109666,797.9471598050375,1137.0138033407206,811.861454740423,787.3186319502469,782.5277833303475,777.3394790585072,804.349410383679,802.6425476360733,799.7694944391453,90.97486939200363
789.083748278409,783.2710609868842,802.965769385303,790.3384327662958,806.2340713827991,795.9311475549563,1120.730359950206,814.141872883311,784.0060523780569,799.303665466999,1090.1872673800651,790.2125916369023,811.1854994425532,921.28327750387,815.4032397981989,798.3174086551246,800.9462104466936,796.4922179439844,796.0601331875688,799.5966608978596,812.7857516793938,69.22495872617509
802.338480257896,804.0421286527733,812.6765151118798,799.206115755943,807.034401331389,794.6524332915568,986.5498378018194,804.4739393706898,822.770864980533,806.8916445707433,845.2924893036502,797.2758998339631,794.7346831290396,971.779158831481,794.4682275465273,800.6837156596766,783.7445596643794,797.7228038516424,805.3776819036848,807.4536072407788,810.8299993851687,115.30360016709969
810.3544341641694,807.1587274469096,802.8872800300984,796.995340512793,821.5492867738315,802.9497145570882,944.6664332780172,794.9876589220979,787.654880015776,793.1636571771361,962.5465621109846,812.337242783362,794.7642401159342,988.282378926375,797.4604829360277,782.5353327442097,774.9342842946328,807.1549309676949,803.0638948207342,800.935234964386,789.2361881259794,105.44814304338618
791.6393784789998,802.2703447886489,788.4288338128673,789.9439862431053,796.8470334471388,785.0274235482135,843.3601490866491,795.5145716347214,789.6803371615282,797.2627074783323,994.0291636570781,791.949048189695,792.3581321336216,862.9486333399642,792.4613788630904,803.3164766712576,802.9746205311782,786.0092157181552,790.0169322470895,798.3729629843091,793.2620989434052,103.90231636338909
814.2449582124694,796.7593182479103,786.6687164522219,803.6016418394577,790.5897729933362,812.8093957666673,1150.3732088744819,802.3855495377373,795.597407956136,799.8572964705061,1016.3308255886159,801.884757610181,808.7617393169307,812.4272520977826,803.826535514775,789.5284243130974,801.3949779614746,784.7971320775939,805.1879301745172,791.2880696999237,809.5753716327977,102.55084222766428
799.0829397585487,805.9144215175186,784.4848775094107,794.6235424222018,802.4608361531641,793.3457770187053,1113.264011611161,787.0943857805378,812.8807572485238,801.4959795751879,1127.3442565580867,793.4331065437259,792.9056884267152,1178.7611597842067,811.2493254530324,817.1102880919079,797.151630622578,804.5096263477648,808.6352824252152,800.7215323682176,772.8738743618957,72.02038926578653
791.1223048846146,806.8022036047669,806.6205183475847,806.5540382985024,791.9771997286045,807.2190348543814,867.24723903909,798.567410846358,800.1450899926266,800.9782717470792,868.6712780172868,797.3969095872857,806.4459543241518,896.2850342654027,782.5722802611896,805.2396051207674,798.9380590996025,810.0673007122706,801.7146931759039,807.3823723081616,798.5054430683501,72.66040150245156
809.9763207692024,803.0740356971969,811.88596823087,789.2980843710567,814.8196076843653,787.3000140260613,1004.9042255505042,810.9654711823025,787.6386420396954,804.3600577522258,1123.132580730649,784.8995878801475,796.175476023307,895.9795614894525,804.0943853064225,796.0010000989068,830.9829943407126,784.2884764888212,811.526481032617,788.5666100891614,785.6916879837532,101.2975799056353
797.1320576426173,791.7538774956524,818.4936214138638,817.1904061284182,797.1678196105477,806.6884013054622,994.9499231684979,778.0874614883472,812.5433836075734,808.4383950964174,1077.1513710786608,797.7946177084347,780.2403670010838,833.3516215075039,797.2332822828085,792.5483222968265,797.4182486196856,810.8151408629974,787.8259620650305,800.8747375368074,795.2344619856648,73.18336500662382
807.595148874861,802.7660076551118,808.4310533232324,791.0366734140794,794.34423632126,806.719446078145,1050.0366210746115,815.3448210179452,807.3100062678548,803.9263411565097,1022.3483256795837,798.0629462019504,794.2968593221353,1171.4031007775116,801.1339439196669,798.9503229243637,805.1012436125008,800.3754184148682,804.6795042213186,802.3304295152949,797.0117991097079,86.32030180818293
797.0824136774146,811.9548065082548,811.6283857753499,802.1930233720044,795.2868427884888,803.8420207200589,1178.4747575965046,811.2237421870316,805.3843495721645,804.5358552350922,1079.8111481610288,805.402879440357,788.2089178563715,1031.8948459759088,804.589940016743,806.1279074158329,793.5063518038612,810.9180533907464,788.2971929360323,792.8193521638174,796.4175562209249,106.92010953563648
